Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
1391.09	23.238452187390067	23.875	23.5	23.375	23.435760498046875
1394.9	23.238452187390067	23.8125	23.4375	23.375	23.435760498046875
1398.67	23.228191067278384	23.875	23.4375	23.375	23.435760498046875
1402.4	23.228191067278384	23.8125	23.4375	23.375	23.435760498046875
1406.21	23.223060507659103	23.8125	23.4375	23.375	23.435760498046875
1410.03	23.21279938929365	23.8125	23.5	23.375	23.435760498046875
1413.78	23.217929948330855	23.8125	23.4375	23.375	23.435760498046875
1417.55	23.217929948330855	23.75	23.5	23.375	23.435760498046875
1421.3	23.207668830547483	23.875	23.4375	23.375	23.435760498046875
1425.05	23.20253827209235	23.8125	23.5	23.375	23.435760498046875
1428.8	23.19740771392826	23.8125	23.4375	23.375	23.435760498046875
1432.59	23.207668830547483	23.8125	23.4375	23.375	23.435760498046875
1436.35	23.20253827209235	23.8125	23.4375	23.3125	23.435760498046875
1440.12	23.207668830547483	23.8125	23.4375	23.3125	23.435760498046875
1443.95	23.217929948330855	23.8125	23.4375	23.3125	23.435760498046875
1447.74	23.20253827209235	23.8125	23.4375	23.3125	23.435760498046875
1451.57	23.207668830547483	23.8125	23.4375	23.3125	23.435760498046875
1455.37	23.228191067278384	23.8125	23.4375	23.3125	23.435760498046875
1459.15	23.223060507659103	23.8125	23.4375	23.375	23.435760498046875
1462.92	23.228191067278384	23.8125	23.4375	23.3125	23.435760498046875
1466.66	23.238452187390067	23.8125	23.4375	23.375	23.435760498046875
1470.44	23.223060507659103	23.8125	23.4375	23.375	23.435760498046875
1474.19	23.228191067278384	23.8125	23.4375	23.3125	23.435760498046875
1477.94	23.238452187390067	23.875	23.4375	23.3125	23.435760498046875
1481.72	23.233321627188708	23.8125	23.4375	23.3125	23.435760498046875
1485.56	23.248713308665902	23.75	23.4375	23.3125	23.435760498046875
1489.32	23.243582747882463	23.8125	23.4375	23.3125	23.435760498046875
1493.16	23.253843869740376	23.875	23.4375	23.3125	23.435760498046875
