Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]
31591.59	14.5781215	14.0	14.4375
31594.69	14.5790829	14.0	14.4375
31597.83	14.5807533	14.0	14.4375
31600.93	14.5812756	14.0	14.4375
31604.06	14.5817453	14.0	14.4375
31607.19	14.5829336	14.0	14.4375
31610.27	14.5838801	14.0	14.4375
31613.42	14.5850715	14.0	14.4375
31616.64	14.5861805	14.0	14.4375
31619.81	14.5871143	14.0	14.4375
31622.95	14.5882093	14.0	14.4375
31626.07	14.5887313	14.0	14.4375
31629.19	14.5899732	14.0	14.4375
31632.38	14.5909321	14.0	14.4375
31635.46	14.5914953	14.0	14.4375
31638.62	14.5929522	14.0	14.4375
31641.82	14.5942584	14.0	14.4375
31644.95	14.5950049	14.0	14.4375
31648.05	14.5960053	14.0	14.4375
31651.19	14.5968928	14.0	14.4375
31654.31	14.5976786	14.0	14.4375
31657.43	14.5986936	14.0	14.4375
31660.55	14.5999819	14.0	14.4375
31663.67	14.6010364	14.0	14.4375
31666.85	14.6019861	14.0	14.4375
31669.97	14.6027076	14.0	14.4375
31673.09	14.6044126	14.0	14.4375
31676.22	14.6048656	14.0	14.4375
31679.36	14.6059686	14.0	14.4375
31682.46	14.60713	14.0	14.4375
31685.57	14.6080452	14.0625	14.4375
31688.71	14.6089752	14.0625	14.4375
31691.82	14.6101751	14.0625	14.4375
31694.93	14.6108339	14.0625	14.4375
31698.07	14.6116878	14.0625	14.4375
31701.18	14.6132231	14.0625	14.4375
31704.31	14.6141912	14.0625	14.4375
31707.41	14.615022	14.0625	14.4375
31710.64	14.6158698	14.0625	14.4375
31713.77	14.6165263	14.0625	14.4375
31716.94	14.6176552	14.0625	14.4375
31720.07	14.6185696	14.0625	14.4375
31723.17	14.6199409	14.0625	14.4375
31726.29	14.6205422	14.0625	14.4375
31729.42	14.6216457	14.0625	14.5
31732.55	14.6228931	14.0625	14.4375
31735.65	14.6238399	14.0625	14.5
31738.79	14.6245358	14.0625	14.5
31741.86	14.6254713	14.0625	14.5
31745.01	14.6268019	14.0625	14.5
31748.15	14.6274308	14.0625	14.5
31751.27	14.628702	14.0625	14.5
31754.4	14.6297743	14.0625	14.5
31757.52	14.6303106	14.0625	14.5
31760.61	14.6319123	14.0625	14.5
31763.75	14.6325746	14.0625	14.5
31766.82	14.6330688	14.0625	14.5
31769.97	14.6345181	14.0625	14.5
31773.11	14.6356997	14.0625	14.5
31776.24	14.6366824	14.0625	14.5
31779.43	14.6372643	14.0625	14.5
31782.54	14.6384911	14.0625	14.5
31785.65	14.6396323	14.0625	14.5
31788.78	14.6407352	14.0625	14.5
31791.94	14.6412659	14.0625	14.5
31795.17	14.6424852	14.0625	14.5
31798.31	14.6430578	14.0625	14.5
31801.43	14.6441102	14.0625	14.5
31804.54	14.6447427	14.0625	14.5
31807.69	14.6460658	14.0625	14.5
31810.92	14.647204	14.0625	14.5
31814.06	14.6481916	14.0625	14.5
31817.2	14.6491193	14.0625	14.5
31820.39	14.6503089	14.0625	14.5
31823.52	14.6512402	14.0625	14.5
31826.64	14.652206	14.0625	14.5
31829.75	14.653252	14.0625	14.5
31832.87	14.6534425	14.0625	14.5
31835.99	14.6549821	14.0625	14.5
31839.14	14.6558196	14.0625	14.5
31842.3	14.656557	14.0625	14.5
31845.41	14.6574653	14.0625	14.5
31848.56	14.6588859	14.0625	14.5
31851.65	14.6602053	14.0625	14.5
31854.87	14.6606477	14.0625	14.5
31857.96	14.6619566	14.0625	14.5
31861.09	14.6627555	14.0625	14.5
31864.21	14.6636937	14.125	14.5
31867.36	14.6646498	14.0625	14.5
31870.55	14.6654565	14.125	14.5
31873.67	14.666997	14.125	14.5
31876.79	14.6677405	14.125	14.5
31879.91	14.6686719	14.125	14.5
31883.03	14.6695949	14.125	14.5
31886.13	14.670302	14.125	14.5
31889.33	14.6712223	14.125	14.5
31892.45	14.6724831	14.0625	14.5
31895.58	14.673517	14.125	14.5
31898.66	14.6744401	14.125	14.5
31901.8	14.6747834	14.125	14.5
31904.95	14.6762461	14.125	14.5
31908.07	14.6771271	14.125	14.5
31911.19	14.6781688	14.125	14.5
31914.31	14.6792749	14.125	14.5
31917.49	14.6797854	14.125	14.5
31920.63	14.6810388	14.125	14.5
31923.72	14.6819868	14.125	14.5
31926.87	14.6831927	14.125	14.5
31929.97	14.6840418	14.125	14.5
31933.11	14.6852846	14.125	14.5
31936.23	14.6860567	14.125	14.5
31939.34	14.686747	14.125	14.5
31942.47	14.6878146	14.125	14.5
31945.59	14.6891151	14.125	14.5
31948.79	14.6898612	14.125	14.5625
31951.89	14.690825	14.125	14.5
31955.03	14.691626	14.125	14.5625
31958.14	14.6923836	14.125	14.5
31961.27	14.6935034	14.125	14.5625
31964.34	14.694374	14.125	14.5
31967.51	14.6957659	14.125	14.5
31970.63	14.6965327	14.125	14.5625
31973.75	14.6973958	14.125	14.5
31976.85	14.698276	14.125	14.5625
31979.99	14.6993649	14.125	14.5
31983.11	14.700225	14.125	14.5625
31986.19	14.7010857	14.125	14.5625
31989.35	14.7020148	14.125	14.5625
31992.46	14.7032885	14.125	14.5625
31995.59	14.7038788	14.125	14.5625
31998.71	14.7047597	14.125	14.5625
32001.83	14.7056729	14.125	14.5625
32004.95	14.7068093	14.125	14.5625
32008.07	14.7074357	14.125	14.5625
32011.25	14.7087089	14.125	14.5625
32014.39	14.7097489	14.125	14.5625
32017.51	14.7108053	14.125	14.5625
32020.61	14.711735	14.125	14.5625
32023.74	14.7126439	14.125	14.5625
32026.93	14.7135151	14.125	14.5625
32030.02	14.7144672	14.125	14.5625
32033.19	14.7157756	14.125	14.5625
32036.29	14.7163772	14.125	14.5625
32039.43	14.7171743	14.1875	14.5625
32042.53	14.7179784	14.125	14.5625
32045.74	14.7192581	14.125	14.5625
32048.85	14.7203859	14.125	14.5625
32051.99	14.7211224	14.125	14.5625
32055.12	14.7216749	14.125	14.5625
32058.31	14.7229608	14.1875	14.5625
32061.41	14.7239026	14.1875	14.5625
32064.53	14.725219	14.1875	14.5625
32067.68	14.7263566	14.1875	14.5625
32070.84	14.7265281	14.1875	14.5625
32074.0	14.7275205	14.125	14.5625
32077.15	14.728469	14.125	14.5625
32080.3	14.7294469	14.1875	14.5625
32083.42	14.7304657	14.1875	14.5625
32086.55	14.7314215	14.1875	14.5625
32089.65	14.7322267	14.1875	14.5625
32092.77	14.7332002	14.1875	14.5625
32095.89	14.7344203	14.1875	14.5625
32099.09	14.7354896	14.1875	14.5625
32102.21	14.7359617	14.1875	14.5625
32105.33	14.7372738	14.1875	14.5625
32108.47	14.7381058	14.1875	14.5625
32111.57	14.7393753	14.1875	14.5625
32114.68	14.739629	14.1875	14.5625
32117.82	14.7407399	14.1875	14.5625
32120.94	14.7419982	14.1875	14.5625
32124.07	14.7422472	14.1875	14.5625
32127.18	14.7438137	14.1875	14.5625
32130.32	14.7444761	14.1875	14.5625
32133.44	14.7452929	14.1875	14.5625
32136.53	14.7469093	14.1875	14.5625
32139.65	14.7471796	14.1875	14.5625
32142.78	14.7481484	14.1875	14.5625
32145.9	14.7489488	14.1875	14.5625
32149.0	14.7494074	14.1875	14.5625
32152.12	14.7512197	14.1875	14.5625
32155.33	14.752145	14.1875	14.5625
32158.46	14.7529612	14.1875	14.5625
32161.54	14.7536135	14.1875	14.5625
32164.69	14.7545876	14.1875	14.5625
32167.82	14.755197	14.1875	14.5625
32170.95	14.7566195	14.1875	14.5625
32174.15	14.7577608	14.1875	14.5625
32177.27	14.7581367	14.1875	14.625
32180.45	14.7595695	14.1875	14.5625
32183.57	14.759739	14.1875	14.5625
32186.7	14.7613683	14.1875	14.5625
32189.81	14.7621753	14.1875	14.5625
32192.94	14.7636473	14.1875	14.5625
32196.05	14.7641261	14.1875	14.5625
32199.19	14.7649051	14.1875	14.625
32202.3	14.7654817	14.1875	14.5625
32205.41	14.7664996	14.1875	14.625
32208.61	14.7673734	14.1875	14.5625
32211.74	14.7687398	14.1875	14.625
32214.85	14.7698096	14.1875	14.625
32217.98	14.7703979	14.1875	14.625
32221.09	14.7714646	14.1875	14.625
32224.3	14.7722852	14.1875	14.625
32227.37	14.7732372	14.1875	14.625
32230.55	14.7742389	14.1875	14.625
32233.69	14.7750392	14.1875	14.625
32236.87	14.7760256	14.1875	14.625
32239.96	14.776876	14.1875	14.625
32243.11	14.7781557	14.1875	14.625
32246.2	14.7789908	14.1875	14.625
32249.33	14.779687	14.1875	14.5625
32252.46	14.7803628	14.1875	14.625
32255.57	14.7812326	14.1875	14.625
32258.7	14.7825278	14.1875	14.625
32261.82	14.7835653	14.25	14.625
32264.93	14.7845329	14.25	14.625
32268.07	14.7848756	14.25	14.625
32271.19	14.7854228	14.25	14.625
32274.31	14.7872107	14.25	14.625
32277.43	14.7879008	14.25	14.625
32280.54	14.7889084	14.1875	14.625
32283.72	14.7896649	14.25	14.625
32286.85	14.7908587	14.25	14.5625
32290.04	14.7911521	14.25	14.625
32293.13	14.7924746	14.25	14.625
32296.32	14.7933481	14.25	14.625
32299.41	14.7941899	14.25	14.625
32302.54	14.7952067	14.25	14.625
32305.67	14.79597	14.25	14.625
32308.78	14.7972826	14.25	14.625
32311.97	14.7981947	14.25	14.625
32315.1	14.798989	14.25	14.625
32318.21	14.7994526	14.25	14.625
32321.34	14.8005724	14.25	14.625
32324.46	14.8014466	14.25	14.625
32327.59	14.8021669	14.25	14.625
32330.71	14.8037366	14.25	14.625
32333.9	14.8044247	14.25	14.625
32337.02	14.8053483	14.25	14.625
32340.15	14.8063212	14.25	14.625
32343.28	14.8069893	14.25	14.625
32346.39	14.8081061	14.25	14.625
32349.5	14.8092242	14.25	14.625
32352.61	14.8097648	14.25	14.625
32355.81	14.81093	14.25	14.625
32358.89	14.8114899	14.25	14.625
32362.06	14.812309	14.25	14.625
32365.18	14.8136384	14.25	14.625
32368.33	14.8150237	14.25	14.625
32371.49	14.8153623	14.25	14.625
32374.63	14.8165975	14.25	14.625
32377.74	14.8170342	14.25	14.625
32380.85	14.8173315	14.25	14.625
32384.0	14.8191951	14.25	14.625
32387.1	14.81991	14.25	14.625
32390.22	14.8209238	14.25	14.625
32393.37	14.8214374	14.25	14.625
32396.52	14.8227417	14.25	14.625
32399.65	14.8237066	14.25	14.625
32402.77	14.8244937	14.25	14.625
32405.89	14.8252136	14.25	14.625
32409.03	14.8259991	14.25	14.625
32412.17	14.8268812	14.25	14.625
32415.35	14.8278158	14.3125	14.625
32418.45	14.8291437	14.25	14.625
32421.59	14.8297866	14.25	14.625
32424.68	14.8305169	14.25	14.625
32427.8	14.831726	14.25	14.6875
32430.93	14.8327753	14.25	14.6875
32434.13	14.8335632	14.25	14.625
32437.26	14.8348787	14.25	14.625
32440.38	14.8352891	14.25	14.6875
32443.49	14.8360461	14.3125	14.625
32446.69	14.8369588	14.25	14.625
32449.84	14.8380341	14.3125	14.625
32452.94	14.8387059	14.3125	14.6875
32456.14	14.8398948	14.3125	14.6875
32459.26	14.8408763	14.25	14.625
32462.38	14.8417396	14.25	14.625
32465.51	14.8419492	14.3125	14.6875
32468.6	14.8431912	14.3125	14.6875
32471.73	14.8444247	14.3125	14.625
32474.85	14.8450689	14.3125	14.6875
32478.08	14.8465002	14.3125	14.6875
32481.27	14.8469942	14.3125	14.6875
32484.37	14.8475567	14.3125	14.6875
32487.48	14.8490372	14.3125	14.6875
32490.58	14.8496344	14.3125	14.6875
32493.75	14.8507709	14.3125	14.6875
32496.86	14.8514058	14.3125	14.6875
32499.98	14.8522818	14.3125	14.6875
32503.08	14.8533081	14.3125	14.6875
32506.21	14.8545042	14.3125	14.6875
32509.35	14.8553661	14.3125	14.6875
32512.45	14.8567015	14.3125	14.6875
32515.58	14.8568624	14.3125	14.6875
32518.69	14.857633	14.3125	14.6875
32521.83	14.8589331	14.3125	14.6875
32524.93	14.8590861	14.3125	14.6875
32528.08	14.8605422	14.3125	14.6875
32531.25	14.861783	14.3125	14.6875
32534.38	14.8618983	14.3125	14.6875
32537.49	14.8632549	14.3125	14.6875
32540.61	14.8642078	14.3125	14.6875
32543.74	14.8652857	14.3125	14.6875
32546.87	14.8658562	14.3125	14.6875
32549.97	14.8669249	14.3125	14.6875
32553.17	14.8679016	14.3125	14.6875
32556.31	14.8682901	14.3125	14.6875
32559.43	14.8695505	14.3125	14.6875
32562.53	14.8703624	14.3125	14.6875
32565.73	14.8714781	14.3125	14.6875
32568.85	14.8720821	14.3125	14.6875
32572.0	14.8730178	14.3125	14.6875
32575.16	14.8738547	14.3125	14.6875
32578.29	14.8747654	14.3125	14.6875
32581.42	14.8757002	14.3125	14.6875
32584.53	14.876332	14.3125	14.6875
32587.67	14.8775393	14.3125	14.6875
32590.8	14.8783861	14.3125	14.6875
32593.9	14.8793023	14.3125	14.6875
32597.03	14.8801558	14.3125	14.6875
32600.12	14.8808218	14.3125	14.6875
32603.33	14.8818314	14.3125	14.6875
32606.47	14.8829862	14.3125	14.6875
32609.58	14.8838403	14.3125	14.6875
32612.7	14.8843815	14.3125	14.6875
32615.83	14.8858187	14.3125	14.6875
32618.95	14.8864701	14.3125	14.6875
32622.01	14.8869526	14.3125	14.6875
32625.17	14.8881677	14.3125	14.6875
32628.32	14.8889882	14.3125	14.6875
32631.49	14.8899034	14.3125	14.6875
32634.7	14.8908476	14.3125	14.6875
32637.81	14.8914828	14.3125	14.6875
32640.93	14.8923313	14.3125	14.6875
32644.05	14.8932171	14.3125	14.6875
32647.17	14.8938162	14.3125	14.6875
32650.31	14.8948911	14.3125	14.6875
32653.41	14.8958103	14.3125	14.6875
32656.55	14.8968035	14.3125	14.6875
32659.66	14.8977045	14.375	14.6875
32662.79	14.8986542	14.375	14.6875
32665.91	14.8997602	14.375	14.6875
32669.01	14.9003051	14.3125	14.6875
32672.11	14.9012919	14.375	14.6875
32675.25	14.9021674	14.375	14.6875
32678.38	14.9027914	14.375	14.6875
32681.49	14.903681	14.375	14.6875
32684.63	14.9046796	14.375	14.75
32687.73	14.9050894	14.375	14.6875
32690.86	14.9061918	14.375	14.75
32693.97	14.9074839	14.375	14.75
32697.17	14.9084545	14.375	14.6875
32700.29	14.9091554	14.375	14.75
32703.41	14.9101375	14.375	14.6875
32706.55	14.91074	14.375	14.75
32709.65	14.9111812	14.375	14.75
32712.81	14.9126711	14.375	14.75
32715.98	14.913475	14.375	14.6875
32719.1	14.914323	14.375	14.75
32722.27	14.9153905	14.375	14.75
32725.42	14.916092	14.375	14.6875
32728.49	14.9170467	14.375	14.75
32731.68	14.9175555	14.375	14.75
32734.79	14.9191783	14.375	14.75
32737.98	14.9195278	14.375	14.75
32741.1	14.919948	14.375	14.75
32744.21	14.921647	14.375	14.75
32747.33	14.9222065	14.375	14.75
32750.54	14.9230373	14.375	14.75
32753.61	14.923687	14.375	14.75
32756.77	14.9246924	14.375	14.75
32759.89	14.9251084	14.375	14.75
32763.01	14.9266291	14.375	14.75
32766.17	14.9272368	14.375	14.75
32769.33	14.9275626	14.375	14.75
32772.55	14.9289345	14.375	14.75
32775.64	14.9300473	14.375	14.75
32778.77	14.9304773	14.375	14.75
32781.89	14.9314284	14.375	14.75
32785.01	14.9325397	14.375	14.75
32788.15	14.9336622	14.375	14.75
32791.26	14.9341619	14.375	14.75
32794.37	14.9348433	14.375	14.75
32797.52	14.9359719	14.375	14.75
32800.63	14.9366923	14.375	14.75
32803.76	14.9372249	14.375	14.75
32806.86	14.9387004	14.375	14.75
32810.05	14.9394942	14.375	14.75
32813.27	14.9402987	14.375	14.75
32816.37	14.9411299	14.375	14.75
32819.48	14.9422498	14.375	14.75
32822.62	14.9432053	14.375	14.75
32825.73	14.9437071	14.375	14.75
32828.85	14.9446124	14.375	14.75
32831.98	14.9456625	14.375	14.75
32835.1	14.9464774	14.375	14.75
32838.24	14.9474095	14.375	14.75
32841.35	14.9479269	14.375	14.75
32844.46	14.9491414	14.375	14.75
32847.57	14.9498711	14.375	14.75
32850.69	14.9509044	14.375	14.75
32853.82	14.9511887	14.375	14.75
32856.92	14.9523428	14.375	14.75
32860.01	14.9536697	14.375	14.75
32863.18	14.9537531	14.375	14.75
32866.38	14.9552333	14.4375	14.75
32869.5	14.9558072	14.375	14.75
32872.63	14.9565425	14.375	14.75
32875.69	14.9575909	14.375	14.75
32878.87	14.9579798	14.375	14.75
32881.97	14.9594591	14.4375	14.75
32885.1	14.9602936	14.375	14.75
32888.22	14.9606132	14.375	14.75
32891.34	14.9616736	14.375	14.75
32894.56	14.9625506	14.375	14.75
32897.64	14.9633731	14.4375	14.75
32900.78	14.9644467	14.4375	14.75
32903.98	14.965028	14.4375	14.75
32907.1	14.9659439	14.4375	14.75
32910.23	14.9669217	14.4375	14.75
32913.34	14.9678654	14.4375	14.75
32916.45	14.9684387	14.4375	14.75
32919.65	14.9695449	14.4375	14.8125
32922.76	14.969959	14.4375	14.8125
32925.88	14.9709461	14.4375	14.8125
32929.01	14.9715555	14.4375	14.75
32932.13	14.9727031	14.4375	14.75
32935.34	14.9738256	14.4375	14.75
32938.53	14.9747112	14.4375	14.75
32941.66	14.9753269	14.4375	14.8125
32944.78	14.9760479	14.4375	14.8125
32947.9	14.9768094	14.4375	14.75
32950.98	14.9776489	14.4375	14.75
32954.15	14.9785137	14.4375	14.75
32957.28	14.9793619	14.4375	14.8125
32960.37	14.9802183	14.4375	14.8125
32963.51	14.9817675	14.4375	14.8125
32966.64	14.9822192	14.4375	14.8125
32969.75	14.9828786	14.4375	14.8125
32972.88	14.983831	14.4375	14.8125
32975.99	14.9845526	14.4375	14.8125
32979.16	14.9853078	14.4375	14.8125
32982.28	14.9864619	14.4375	14.8125
32985.4	14.9871494	14.4375	14.8125
32988.53	14.9881922	14.4375	14.8125
32991.66	14.9890876	14.4375	14.8125
32994.77	14.9899148	14.4375	14.75
32997.88	14.9904597	14.4375	14.8125
33001.02	14.9914143	14.4375	14.8125
33004.14	14.9925229	14.4375	14.8125
33007.25	14.9933214	14.4375	14.8125
33010.37	14.9940827	14.4375	14.8125
33013.5	14.9947446	14.4375	14.8125
33016.6	14.9955149	14.4375	14.8125
33019.73	14.9961123	14.4375	14.8125
33022.93	14.9972099	14.4375	14.8125
33026.05	14.9981707	14.4375	14.8125
33029.19	14.9987605	14.4375	14.8125
33032.29	14.9994743	14.4375	14.8125
33035.41	15.0005201	14.4375	14.8125
33038.55	15.0013124	14.4375	14.8125
33041.66	15.0017023	14.4375	14.8125
33044.77	15.0031071	14.4375	14.8125
33047.91	15.0036977	14.4375	14.8125
33051.11	15.0044616	14.4375	14.8125
33054.23	15.0055229	14.4375	14.8125
33057.33	15.0066461	14.4375	14.8125
33060.44	15.0076423	14.4375	14.8125
33063.57	15.0083549	14.4375	14.8125
33066.7	15.0088271	14.4375	14.8125
33069.81	15.0098945	14.4375	14.8125
33073.03	15.0105205	14.4375	14.8125
33076.22	15.0117223	14.4375	14.8125
33079.33	15.0121493	14.4375	14.8125
33082.42	15.0132682	14.4375	14.8125
33085.57	15.013797	14.5	14.8125
33088.7	15.0147658	14.4375	14.8125
33091.81	15.0156218	14.5	14.8125
33094.95	15.0160739	14.5	14.8125
33098.05	15.017275	14.5	14.8125
33101.18	15.0178831	14.5	14.8125
33104.37	15.0189257	14.5	14.8125
33107.5	15.020138	14.5	14.8125
33110.63	15.020548	14.5	14.8125
33113.74	15.0214002	14.5	14.8125
33116.95	15.0222757	14.5	14.8125
33120.05	15.0230845	14.4375	14.8125
33123.14	15.0238647	14.5	14.8125
33126.28	15.0254222	14.5	14.8125
33129.49	15.0258144	14.5	14.8125
33132.63	15.0267059	14.5	14.8125
33135.75	15.0271175	14.5	14.8125
33138.86	15.028409	14.5	14.8125
33141.99	15.0287397	14.5	14.8125
33145.11	15.0304374	14.5	14.8125
33148.17	15.030567	14.5	14.8125
33151.34	15.0314179	14.5	14.8125
33154.55	15.0325465	14.5	14.8125
33157.68	15.0329619	14.5	14.8125
33160.78	15.0338204	14.5	14.8125
33163.98	15.0346774	14.5	14.8125
33167.11	15.0355594	14.5	14.8125
33170.23	15.0365838	14.5	14.8125
33173.34	15.03748	14.5	14.8125
33176.46	15.0382432	14.5	14.8125
33179.6	15.0389301	14.5	14.8125
33182.77	15.0394164	14.5	14.8125
33185.9	15.0399495	14.5	14.8125
33189.03	15.0414004	14.5	14.8125
33192.14	15.0420617	14.5	14.8125
33195.3	15.042552	14.5	14.875
33198.47	15.0440015	14.5	14.8125
33201.61	15.0446518	14.5	14.8125
33204.81	15.0455744	14.5	14.8125
33207.97	15.0466748	14.5	14.8125
33211.11	15.0472445	14.5	14.8125
33214.2	15.0484519	14.5	14.8125
33217.35	15.0489039	14.5	14.875
33220.46	15.049364	14.5	14.8125
33223.59	15.0503064	14.5	14.8125
33226.69	15.051243	14.5	14.875
33229.83	15.0515217	14.5	14.875
33232.97	15.052369	14.5	14.875
33236.11	15.0534788	14.5	14.8125
33239.22	15.0545012	14.5	14.8125
33242.39	15.0554535	14.5	14.875
33245.49	15.0559775	14.5	14.8125
33248.61	15.056928	14.5	14.875
33251.73	15.0576864	14.5	14.875
33254.85	15.0584233	14.5	14.875
33258.06	15.0589228	14.5	14.875
33261.17	15.0602285	14.5	14.875
33264.3	15.0608408	14.5	14.875
33267.42	15.0620123	14.5	14.875
33270.53	15.0628647	14.5	14.875
33273.65	15.0635729	14.5	14.875
33276.79	15.0642756	14.5	14.875
33279.9	15.06514	14.5	14.875
33283.11	15.0656197	14.5	14.875
33286.38	15.0664139	14.5	14.875
33289.51	15.0675663	14.5	14.875
33292.63	15.0680385	14.5	14.875
33295.69	15.0686611	14.5	14.875
33298.87	15.0700566	14.5625	14.875
33302.07	15.0708411	14.5	14.875
33305.13	15.0711906	14.5	14.875
33308.31	15.0723718	14.5	14.875
33311.43	15.0727427	14.5	14.875
33314.52	15.073789	14.5	14.875
33317.64	15.0750615	14.5625	14.875
33320.87	15.0755276	14.5625	14.875
33323.96	15.0764605	14.5625	14.875
33327.09	15.0771607	14.5625	14.875
33330.24	15.0781185	14.5625	14.875
33333.34	15.0787931	14.5625	14.875
33336.45	15.0797321	14.5625	14.875
33339.59	15.0801776	14.5625	14.875
33342.71	15.0814295	14.5625	14.875
33345.91	15.0818735	14.5625	14.875
33349.02	15.0826646	14.5625	14.875
33352.13	15.0832431	14.5625	14.875
33355.34	15.084443	14.5625	14.875
33358.46	15.0850209	14.5625	14.875
33361.57	15.085967	14.5625	14.875
33364.69	15.0870065	14.5625	14.875
33367.83	15.0875383	14.5625	14.875
33370.9	15.0879528	14.5625	14.875
33374.06	15.0891535	14.5625	14.875
33377.17	15.0899092	14.5625	14.875
33380.29	15.0907486	14.5625	14.875
33383.43	15.0911482	14.5625	14.875
33386.54	15.0926069	14.5625	14.875
33389.74	15.0927747	14.5625	14.875
33392.87	15.0942382	14.5625	14.875
33395.99	15.0950294	14.5625	14.875
33399.11	15.0963825	14.5625	14.875
33402.21	15.0963315	14.5625	14.875
33405.42	15.0969365	14.5625	14.875
33408.53	15.0982214	14.5625	14.875
33411.66	15.0990094	14.5625	14.875
33414.79	15.0999095	14.5625	14.875
33417.9	15.100591	14.5625	14.875
33421.03	15.1011149	14.5625	14.875
33424.22	15.1018573	14.5625	14.875
33427.35	15.1023997	14.5625	14.875
33430.46	15.1036296	14.5625	14.875
33433.57	15.1046392	14.5625	14.875
33436.65	15.1051261	14.5625	14.875
33439.82	15.1059588	14.5625	14.875
33442.96	15.1066323	14.5625	14.875
33446.05	15.107866	14.5625	14.875
33449.19	15.1085823	14.5625	14.875
33452.32	15.1093685	14.5625	14.875
33455.43	15.1098334	14.5625	14.875
33458.6	15.1109211	14.5625	14.875
33461.75	15.1117894	14.5625	14.875
33464.86	15.1125184	14.5625	14.875
33467.99	15.1128993	14.5625	14.875
33471.1	15.1143857	14.5625	14.875
33474.29	15.1152178	14.5625	14.875
33477.41	15.1159774	14.5625	14.875
33480.53	15.1167223	14.5625	14.875
33483.66	15.1173921	14.5625	14.875
33486.77	15.1185049	14.5625	14.875
33489.91	15.1195861	14.5625	14.9375
33493.01	15.1199283	14.5625	14.875
33496.14	15.1210666	14.5625	14.875
33499.24	15.1210606	14.5625	14.875
33502.33	15.1225417	14.5625	14.875
33505.5	15.1229292	14.5625	14.9375
33508.62	15.1241682	14.5625	14.875
33511.74	15.1247711	14.5625	14.9375
33514.93	15.1252359	14.5625	14.875
33518.05	15.1259783	14.5625	14.9375
33521.16	15.1270581	14.5625	14.9375
33524.32	15.1279612	14.5625	14.9375
33527.41	15.1290055	14.5625	14.875
33530.55	15.1296234	14.5625	14.9375
33533.65	15.1306734	14.625	14.9375
33536.86	15.130901	14.5625	14.9375
