Measuring Time [h]	Discharge Runtime [h]	Voltage [V]	Current [A]	Capacity [Ah]
1.707	1.683	4.91	0.8	1.347
1.707	1.683	4.91	0.8	1.348
1.707	1.683	4.91	0.8	1.348
1.707	1.683	4.91	0.8	1.348
1.708	1.683	4.91	0.8	1.348
1.708	1.683	4.91	0.8	1.348
1.708	1.683	4.91	0.8	1.349
1.709	1.683	4.91	0.8	1.349
1.709	1.683	4.9	0.8	1.349
1.709	1.683	4.91	0.8	1.349
1.709	1.683	4.91	0.8	1.35
1.71	1.683	4.91	0.8	1.35
1.71	1.683	4.91	0.8	1.35
1.71	1.683	4.9	0.8	1.35
1.711	1.683	4.91	0.8	1.35
1.711	1.683	4.91	0.8	1.351
1.711	1.683	4.92	0.8	1.351
1.711	1.683	4.91	0.8	1.351
1.712	1.683	4.9	0.8	1.351
1.712	1.683	4.91	0.8	1.352
1.712	1.683	4.91	0.8	1.352
1.712	1.683	4.91	0.8	1.352
1.713	1.683	4.91	0.8	1.352
1.713	1.683	4.91	0.8	1.352
1.713	1.683	4.91	0.8	1.353
1.714	1.683	4.91	0.8	1.353
1.714	1.683	4.91	0.8	1.353
1.714	1.683	4.91	0.8	1.353
1.714	1.683	4.91	0.8	1.354
1.715	1.683	4.91	0.8	1.354
1.715	1.683	4.91	0.8	1.354
1.715	1.683	4.91	0.8	1.354
1.716	1.683	4.91	0.8	1.354
1.716	1.683	4.91	0.8	1.355
1.716	1.683	4.91	0.8	1.355
1.716	1.683	4.91	0.8	1.355
1.717	1.683	4.93	0.8	1.355
1.717	1.683	4.91	0.8	1.356
1.717	1.683	4.91	0.8	1.356
1.718	1.683	4.92	0.8	1.356
1.718	1.683	4.91	0.8	1.356
1.718	1.683	4.91	0.8	1.356
1.718	1.683	4.91	0.8	1.357
1.719	1.683	4.91	0.8	1.357
1.719	1.683	4.91	0.8	1.357
1.719	1.683	4.91	0.8	1.357
1.719	1.683	4.91	0.8	1.358
1.72	1.683	4.91	0.8	1.358
1.72	1.683	4.91	0.8	1.358
1.72	1.683	4.91	0.8	1.358
1.721	1.683	4.91	0.8	1.358
1.721	1.683	4.9	0.8	1.359
1.721	1.683	4.9	0.8	1.359
1.721	1.683	4.91	0.8	1.359
1.722	1.683	4.91	0.8	1.359
1.722	1.683	4.91	0.8	1.36
1.722	1.683	4.91	0.8	1.36
1.723	1.7	4.89	0.8	1.36
1.723	1.7	4.91	0.8	1.36
1.723	1.7	4.91	0.8	1.36
1.723	1.7	4.91	0.8	1.361
1.724	1.7	4.91	0.8	1.361
1.724	1.7	4.91	0.8	1.361
1.724	1.7	4.9	0.8	1.361
1.725	1.7	4.91	0.8	1.362
1.725	1.7	4.91	0.8	1.362
1.725	1.7	4.91	0.8	1.362
1.725	1.7	4.91	0.8	1.362
1.726	1.7	4.91	0.8	1.362
1.726	1.7	4.91	0.8	1.363
1.726	1.7	4.91	0.8	1.363
1.727	1.7	4.91	0.8	1.363
1.727	1.7	4.91	0.8	1.363
1.727	1.7	4.91	0.8	1.364
1.727	1.7	4.91	0.8	1.364
1.728	1.7	4.91	0.8	1.364
1.728	1.7	4.91	0.8	1.364
1.728	1.7	4.91	0.8	1.364
1.728	1.7	4.9	0.8	1.365
1.729	1.7	4.91	0.8	1.365
1.729	1.7	4.91	0.8	1.365
1.729	1.7	4.91	0.8	1.365
1.73	1.7	4.91	0.8	1.366
1.73	1.7	4.91	0.8	1.366
1.73	1.7	4.89	0.8	1.366
1.73	1.7	4.91	0.8	1.366
1.731	1.7	4.91	0.8	1.366
1.731	1.7	4.91	0.8	1.367
1.731	1.7	4.91	0.8	1.367
1.732	1.7	4.9	0.8	1.367
1.732	1.7	4.9	0.8	1.367
1.732	1.7	4.91	0.8	1.368
1.732	1.7	4.91	0.8	1.368
1.733	1.7	4.91	0.8	1.368
1.733	1.7	4.91	0.8	1.368
1.733	1.7	4.92	0.8	1.368
1.734	1.7	4.91	0.8	1.369
1.734	1.7	4.91	0.8	1.369
1.734	1.7	4.92	0.8	1.369
1.734	1.7	4.92	0.8	1.369
1.735	1.7	4.91	0.8	1.37
1.735	1.7	4.91	0.8	1.37
1.735	1.7	4.91	0.8	1.37
1.736	1.7	4.91	0.8	1.37
1.736	1.7	4.9	0.8	1.37
1.736	1.7	4.91	0.8	1.371
1.736	1.7	4.91	0.8	1.371
1.737	1.7	4.91	0.8	1.371
1.737	1.7	4.91	0.8	1.371
1.737	1.7	4.91	0.8	1.372
1.737	1.7	4.91	0.8	1.372
1.738	1.7	4.91	0.8	1.372
1.738	1.7	4.91	0.8	1.372
1.738	1.7	4.91	0.8	1.372
1.739	1.7	4.91	0.8	1.373
1.739	1.7	4.91	0.8	1.373
1.739	1.7	4.91	0.8	1.373
1.739	1.717	4.91	0.8	1.373
1.74	1.717	4.91	0.8	1.374
1.74	1.717	4.91	0.8	1.374
1.74	1.717	4.91	0.8	1.374
1.74	1.717	4.91	0.8	1.374
1.741	1.717	4.91	0.8	1.374
1.741	1.717	4.91	0.8	1.375
1.741	1.717	4.91	0.8	1.375
1.742	1.717	4.91	0.8	1.375
1.742	1.717	4.91	0.8	1.375
1.742	1.717	4.91	0.8	1.376
1.742	1.717	4.91	0.8	1.376
1.743	1.717	4.91	0.8	1.376
1.743	1.717	4.91	0.8	1.376
1.743	1.717	4.91	0.8	1.376
1.744	1.717	4.91	0.8	1.377
1.744	1.717	4.91	0.8	1.377
1.744	1.717	4.89	0.8	1.377
1.744	1.717	4.9	0.8	1.377
1.745	1.717	4.9	0.8	1.378
1.745	1.717	4.91	0.8	1.378
1.745	1.717	4.91	0.8	1.378
1.746	1.717	4.91	0.8	1.378
1.746	1.717	4.91	0.8	1.378
1.746	1.717	4.91	0.8	1.379
1.746	1.717	4.91	0.8	1.379
1.747	1.717	4.89	0.8	1.379
1.747	1.717	4.91	0.8	1.379
1.747	1.717	4.91	0.8	1.38
1.747	1.717	4.9	0.8	1.38
1.748	1.717	4.91	0.8	1.38
1.748	1.717	4.9	0.8	1.38
1.748	1.717	4.91	0.8	1.38
1.749	1.717	4.9	0.8	1.381
1.749	1.717	4.91	0.8	1.381
1.749	1.717	4.91	0.8	1.381
1.749	1.717	4.91	0.8	1.381
1.75	1.717	4.91	0.8	1.382
1.75	1.717	4.91	0.8	1.382
1.75	1.717	4.91	0.8	1.382
1.751	1.717	4.91	0.8	1.382
1.751	1.717	4.9	0.8	1.382
1.751	1.717	4.9	0.8	1.383
1.751	1.717	4.9	0.8	1.383
1.752	1.717	4.91	0.8	1.383
1.752	1.717	4.91	0.8	1.383
1.752	1.717	4.9	0.8	1.384
1.753	1.717	4.91	0.8	1.384
1.753	1.717	4.91	0.8	1.384
1.753	1.717	4.9	0.8	1.384
1.753	1.717	4.91	0.8	1.384
1.754	1.717	4.9	0.8	1.385
1.754	1.717	4.91	0.8	1.385
1.754	1.717	4.9	0.8	1.385
1.755	1.717	4.9	0.8	1.385
1.755	1.717	4.91	0.8	1.386
1.755	1.717	4.9	0.8	1.386
1.755	1.717	4.9	0.8	1.386
1.756	1.717	4.91	0.8	1.386
1.756	1.717	4.91	0.8	1.386
1.756	1.733	4.9	0.8	1.387
1.757	1.733	4.9	0.8	1.387
1.757	1.733	4.91	0.8	1.387
1.757	1.733	4.91	0.8	1.387
1.757	1.733	4.9	0.8	1.388
1.758	1.733	4.91	0.8	1.388
1.758	1.733	4.9	0.8	1.388
1.758	1.733	4.91	0.8	1.388
1.758	1.733	4.9	0.8	1.388
1.759	1.733	4.91	0.8	1.389
1.759	1.733	4.91	0.8	1.389
1.759	1.733	4.91	0.8	1.389
1.76	1.733	4.89	0.8	1.389
1.76	1.733	4.9	0.8	1.39
1.76	1.733	4.91	0.8	1.39
1.76	1.733	4.9	0.8	1.39
1.761	1.733	4.91	0.8	1.39
1.761	1.733	4.94	0.8	1.39
1.761	1.733	4.94	0.8	1.391
1.762	1.733	5.02	0.8	1.391
1.762	1.733	5.03	0.8	1.391
1.762	1.733	5.03	0.8	1.391
1.762	1.733	5.03	0.8	1.392
1.763	1.733	5.03	0.8	1.392
1.763	1.733	5.03	0.8	1.392
1.763	1.733	5.02	0.8	1.392
1.764	1.733	5.03	0.8	1.392
1.764	1.733	5.03	0.8	1.393
1.764	1.733	5.02	0.8	1.393
1.764	1.733	5.03	0.8	1.393
1.765	1.733	5.02	0.8	1.393
1.765	1.733	5.03	0.8	1.394
1.765	1.733	5.03	0.8	1.394
1.765	1.733	5.01	0.8	1.394
1.766	1.733	5.03	0.8	1.394
1.766	1.733	5.03	0.8	1.394
1.766	1.733	5.03	0.8	1.395
1.767	1.733	5.01	0.8	1.395
1.767	1.733	5.02	0.8	1.395
1.767	1.733	5.02	0.8	1.395
1.767	1.733	5.02	0.8	1.396
1.768	1.733	5.02	0.8	1.396
1.768	1.733	5.01	0.8	1.396
1.768	1.733	5.01	0.8	1.396
1.769	1.733	5.03	0.8	1.396
1.769	1.733	5.01	0.8	1.397
1.769	1.733	5.02	0.8	1.397
1.769	1.733	5.03	0.8	1.397
1.77	1.733	5.02	0.8	1.397
1.77	1.733	5.02	0.8	1.398
1.77	1.733	5.03	0.8	1.398
1.77	1.733	5.03	0.8	1.398
1.771	1.733	5.02	0.8	1.398
1.771	1.733	5.02	0.8	1.398
1.771	1.733	5.01	0.8	1.399
1.772	1.733	5.02	0.8	1.399
1.772	1.733	5.01	0.8	1.399
1.772	1.733	5.03	0.8	1.399
1.772	1.733	5.02	0.8	1.4
1.773	1.733	5.02	0.8	1.4
1.773	1.75	5.02	0.8	1.4
1.773	1.75	5.02	0.8	1.4
1.774	1.75	5.02	0.8	1.4
1.774	1.75	5.03	0.8	1.401
1.774	1.75	5.03	0.8	1.401
1.774	1.75	5.02	0.8	1.401
1.775	1.75	5.02	0.8	1.401
1.775	1.75	5.02	0.8	1.402
1.775	1.75	5.02	0.8	1.402
1.776	1.75	5.01	0.8	1.402
1.776	1.75	5.02	0.8	1.402
1.776	1.75	5.02	0.8	1.402
1.776	1.75	5.03	0.8	1.403
1.777	1.75	5.01	0.8	1.403
1.777	1.75	5.01	0.8	1.403
1.777	1.75	5.03	0.8	1.403
1.777	1.75	5.02	0.8	1.404
1.778	1.75	5.02	0.8	1.404
1.778	1.75	5.03	0.8	1.404
1.778	1.75	5.03	0.8	1.404
1.779	1.75	5.01	0.8	1.404
1.779	1.75	5.01	0.8	1.405
1.779	1.75	5.02	0.8	1.405
1.779	1.75	5.01	0.8	1.405
1.78	1.75	5.02	0.8	1.405
1.78	1.75	5.02	0.8	1.406
1.78	1.75	5.01	0.8	1.406
1.781	1.75	5.01	0.8	1.406
1.781	1.75	5.03	0.8	1.406
1.781	1.75	5.02	0.8	1.406
1.781	1.75	5.03	0.8	1.407
1.782	1.75	5.02	0.8	1.407
1.782	1.75	5.02	0.8	1.407
1.782	1.75	5.03	0.8	1.407
1.783	1.75	5.01	0.8	1.408
1.783	1.75	5.02	0.8	1.408
1.783	1.75	5.03	0.8	1.408
1.783	1.75	5.02	0.8	1.408
1.784	1.75	5.02	0.8	1.408
1.784	1.75	5.03	0.8	1.409
1.784	1.75	5.01	0.8	1.409
1.785	1.75	5.01	0.8	1.409
1.785	1.75	5.01	0.8	1.409
1.785	1.75	5.02	0.8	1.41
1.785	1.75	5.02	0.8	1.41
1.786	1.75	5.03	0.8	1.41
1.786	1.75	5.03	0.8	1.41
1.786	1.75	5.02	0.8	1.41
1.787	1.75	5.01	0.8	1.411
1.787	1.75	5.02	0.8	1.411
1.787	1.75	5.01	0.8	1.411
1.787	1.75	5.02	0.8	1.411
1.788	1.75	5.02	0.8	1.412
1.788	1.75	5.02	0.8	1.412
1.788	1.75	5.01	0.8	1.412
1.788	1.75	5.02	0.8	1.412
1.789	1.75	5.02	0.8	1.412
1.789	1.75	5.01	0.8	1.413
1.789	1.75	5.01	0.8	1.413
1.79	1.75	5.01	0.8	1.413
1.79	1.767	5.02	0.8	1.413
1.79	1.767	5.01	0.8	1.414
1.79	1.767	5.02	0.8	1.414
1.791	1.767	5.02	0.8	1.414
1.791	1.767	5.01	0.8	1.414
1.791	1.767	5.02	0.8	1.414
1.792	1.767	5.02	0.8	1.415
1.792	1.767	5.02	0.8	1.415
1.792	1.767	5.02	0.8	1.415
1.792	1.767	5.02	0.8	1.415
1.793	1.767	5.03	0.8	1.416
1.793	1.767	5.02	0.8	1.416
1.793	1.767	5.02	0.8	1.416
1.793	1.767	5.02	0.8	1.416
1.794	1.767	5.02	0.8	1.416
1.794	1.767	5.03	0.8	1.417
1.794	1.767	5.02	0.8	1.417
1.795	1.767	5.01	0.8	1.417
1.795	1.767	5.0	0.8	1.417
1.795	1.767	5.02	0.8	1.418
1.795	1.767	5.02	0.8	1.418
1.796	1.767	5.03	0.8	1.418
1.796	1.767	5.01	0.8	1.418
1.796	1.767	5.02	0.8	1.418
1.797	1.767	5.02	0.8	1.419
1.797	1.767	5.02	0.8	1.419
1.797	1.767	5.01	0.8	1.419
1.797	1.767	5.01	0.8	1.419
1.798	1.767	5.01	0.8	1.42
1.798	1.767	5.01	0.8	1.42
1.798	1.767	5.01	0.8	1.42
1.798	1.767	5.01	0.8	1.42
1.799	1.767	5.01	0.8	1.42
1.799	1.767	5.0	0.8	1.421
1.799	1.767	5.02	0.8	1.421
1.8	1.767	5.01	0.8	1.421
1.8	1.767	5.02	0.8	1.421
1.8	1.767	5.02	0.8	1.422
1.8	1.767	5.02	0.8	1.422
1.801	1.767	5.03	0.8	1.422
1.801	1.767	5.0	0.8	1.422
1.801	1.767	5.02	0.8	1.422
1.802	1.767	5.02	0.8	1.423
1.802	1.767	5.0	0.8	1.423
1.802	1.767	5.02	0.8	1.423
1.802	1.767	5.02	0.8	1.423
1.803	1.767	5.01	0.8	1.424
1.803	1.767	5.02	0.8	1.424
1.803	1.767	5.02	0.8	1.424
1.804	1.767	5.02	0.8	1.424
1.804	1.767	5.02	0.8	1.424
1.804	1.767	5.02	0.8	1.425
1.804	1.767	5.01	0.8	1.425
1.805	1.767	5.0	0.8	1.425
1.805	1.767	5.02	0.8	1.425
1.805	1.767	5.01	0.8	1.426
1.806	1.767	5.01	0.8	1.426
1.806	1.767	5.01	0.8	1.426
1.806	1.767	5.01	0.8	1.426
1.806	1.767	5.01	0.8	1.426
1.807	1.783	5.01	0.8	1.427
1.807	1.783	5.02	0.8	1.427
1.807	1.783	5.02	0.8	1.427
1.807	1.783	5.01	0.8	1.427
1.808	1.783	5.0	0.8	1.428
1.808	1.783	5.01	0.8	1.428
1.808	1.783	5.01	0.8	1.428
1.809	1.783	5.02	0.8	1.428
1.809	1.783	5.01	0.8	1.428
1.809	1.783	5.01	0.8	1.429
1.809	1.783	5.01	0.8	1.429
1.81	1.783	5.03	0.8	1.429
1.81	1.783	5.03	0.8	1.429
1.81	1.783	5.01	0.8	1.43
1.811	1.783	5.0	0.8	1.43
1.811	1.783	5.02	0.8	1.43
1.811	1.783	5.01	0.8	1.43
1.811	1.783	5.03	0.8	1.43
1.812	1.783	5.03	0.8	1.431
1.812	1.783	5.0	0.8	1.431
1.812	1.783	5.02	0.8	1.431
1.813	1.783	5.01	0.8	1.431
1.813	1.783	5.01	0.8	1.432
1.813	1.783	5.01	0.8	1.432
1.813	1.783	5.02	0.8	1.432
1.814	1.783	5.01	0.8	1.432
1.814	1.783	5.01	0.8	1.432
1.814	1.783	5.01	0.8	1.433
1.815	1.783	5.01	0.8	1.433
1.815	1.783	5.02	0.8	1.433
1.815	1.783	5.01	0.8	1.433
1.815	1.783	5.01	0.8	1.434
1.816	1.783	5.0	0.8	1.434
1.816	1.783	5.02	0.8	1.434
1.816	1.783	5.01	0.8	1.434
1.816	1.783	5.01	0.8	1.434
1.817	1.783	5.0	0.8	1.435
1.817	1.783	5.01	0.8	1.435
1.817	1.783	5.0	0.8	1.435
1.818	1.783	5.01	0.8	1.435
1.818	1.783	5.01	0.8	1.436
1.818	1.783	5.01	0.8	1.436
1.818	1.783	5.01	0.8	1.436
1.819	1.783	5.01	0.8	1.436
1.819	1.783	5.01	0.8	1.436
1.819	1.783	4.99	0.8	1.437
1.82	1.783	5.02	0.8	1.437
1.82	1.783	5.01	0.8	1.437
1.82	1.783	5.01	0.8	1.437
1.82	1.783	5.0	0.8	1.438
1.821	1.783	5.01	0.8	1.438
1.821	1.783	5.03	0.8	1.438
1.821	1.783	5.03	0.8	1.438
1.821	1.783	5.01	0.8	1.438
1.822	1.783	5.01	0.8	1.439
1.822	1.783	5.01	0.8	1.439
1.822	1.783	5.0	0.8	1.439
1.823	1.783	5.02	0.8	1.439
1.823	1.783	5.01	0.8	1.44
1.823	1.783	5.01	0.8	1.44
1.823	1.8	5.01	0.8	1.44
1.824	1.8	5.02	0.8	1.44
1.824	1.8	5.01	0.8	1.44
1.824	1.8	5.01	0.8	1.441
1.825	1.8	5.01	0.8	1.441
1.825	1.8	5.01	0.8	1.441
1.825	1.8	5.01	0.8	1.441
1.825	1.8	5.02	0.8	1.442
1.826	1.8	5.01	0.8	1.442
1.826	1.8	5.01	0.8	1.442
1.826	1.8	5.01	0.8	1.442
1.826	1.8	5.01	0.8	1.442
1.827	1.8	5.01	0.8	1.443
1.827	1.8	5.01	0.8	1.443
1.827	1.8	5.01	0.8	1.443
1.828	1.8	5.0	0.8	1.443
1.828	1.8	5.01	0.8	1.444
1.828	1.8	5.0	0.8	1.444
1.828	1.8	5.01	0.8	1.444
1.829	1.8	5.01	0.8	1.444
1.829	1.8	5.01	0.8	1.444
1.829	1.8	5.0	0.8	1.445
1.83	1.8	5.01	0.8	1.445
1.83	1.8	5.01	0.8	1.445
1.83	1.8	5.03	0.8	1.445
1.83	1.8	5.02	0.8	1.446
1.831	1.8	5.01	0.8	1.446
1.831	1.8	5.01	0.8	1.446
1.831	1.8	5.01	0.8	1.446
1.832	1.8	5.01	0.8	1.446
1.832	1.8	5.01	0.8	1.447
1.832	1.8	5.0	0.8	1.447
1.832	1.8	5.02	0.8	1.447
1.833	1.8	5.01	0.8	1.447
1.833	1.8	5.01	0.8	1.448
1.833	1.8	5.01	0.8	1.448
1.834	1.8	5.01	0.8	1.448
1.834	1.8	5.01	0.8	1.448
1.834	1.8	5.01	0.8	1.448
1.834	1.8	5.0	0.8	1.449
1.835	1.8	5.0	0.8	1.449
1.835	1.8	5.01	0.8	1.449
1.835	1.8	5.01	0.8	1.449
1.835	1.8	5.0	0.8	1.45
1.836	1.8	5.01	0.8	1.45
1.836	1.8	4.99	0.8	1.45
1.836	1.8	4.99	0.8	1.45
1.837	1.8	5.01	0.8	1.45
1.837	1.8	5.0	0.8	1.451
1.837	1.8	5.01	0.8	1.451
1.837	1.8	5.01	0.8	1.451
1.838	1.8	5.01	0.8	1.451
1.838	1.8	5.0	0.8	1.452
1.838	1.8	5.0	0.8	1.452
1.839	1.8	5.01	0.8	1.452
1.839	1.8	5.01	0.8	1.452
1.839	1.8	5.0	0.8	1.452
1.839	1.8	5.01	0.8	1.453
1.84	1.8	5.01	0.8	1.453
1.84	1.8	5.01	0.8	1.453
1.84	1.817	5.01	0.8	1.453
1.841	1.817	5.01	0.8	1.454
1.841	1.817	4.99	0.8	1.454
1.841	1.817	5.01	0.8	1.454
1.841	1.817	5.01	0.8	1.454
1.842	1.817	5.01	0.8	1.454
1.842	1.817	5.0	0.8	1.455
1.842	1.817	5.0	0.8	1.455
1.843	1.817	5.02	0.8	1.455
1.843	1.817	5.01	0.8	1.455
1.843	1.817	5.01	0.8	1.456
1.843	1.817	5.01	0.8	1.456
1.844	1.817	5.01	0.8	1.456
1.844	1.817	5.01	0.8	1.456
1.844	1.817	5.0	0.8	1.456
1.845	1.817	5.0	0.8	1.457
1.845	1.817	5.0	0.8	1.457
1.845	1.817	5.02	0.8	1.457
1.845	1.817	5.02	0.8	1.457
1.846	1.817	5.01	0.8	1.458
1.846	1.817	5.01	0.8	1.458
1.846	1.817	5.0	0.8	1.458
1.846	1.817	5.0	0.8	1.458
1.847	1.817	5.01	0.8	1.458
1.847	1.817	5.0	0.8	1.459
1.847	1.817	5.01	0.8	1.459
1.848	1.817	5.01	0.8	1.459
1.848	1.817	5.0	0.8	1.459
1.848	1.817	5.01	0.8	1.46
1.848	1.817	5.01	0.8	1.46
1.849	1.817	5.01	0.8	1.46
1.849	1.817	4.99	0.8	1.46
1.849	1.817	5.01	0.8	1.46
1.85	1.817	5.01	0.8	1.461
1.85	1.817	5.0	0.8	1.461
1.85	1.817	5.01	0.8	1.461
1.85	1.817	5.01	0.8	1.461
1.851	1.817	5.01	0.8	1.462
1.851	1.817	5.01	0.8	1.462
1.851	1.817	5.0	0.8	1.462
1.851	1.817	5.02	0.8	1.462
1.852	1.817	5.0	0.8	1.462
1.852	1.817	5.02	0.8	1.463
1.852	1.817	5.02	0.8	1.463
1.853	1.817	5.01	0.8	1.463
1.853	1.817	5.0	0.8	1.463
1.853	1.817	5.01	0.8	1.464
1.853	1.817	5.01	0.8	1.464
1.854	1.817	5.01	0.8	1.464
1.854	1.817	5.0	0.8	1.464
1.854	1.817	5.0	0.8	1.464
1.855	1.817	4.99	0.8	1.465
1.855	1.817	5.01	0.8	1.465
1.855	1.817	5.0	0.8	1.465
1.855	1.817	5.0	0.8	1.465
1.856	1.817	5.01	0.8	1.466
1.856	1.817	4.99	0.8	1.466
1.856	1.817	5.0	0.8	1.466
1.856	1.817	5.0	0.8	1.466
1.857	1.817	5.0	0.8	1.466
1.857	1.833	5.0	0.8	1.467
1.857	1.833	5.0	0.8	1.467
1.858	1.833	5.0	0.8	1.467
1.858	1.833	4.99	0.8	1.467
1.858	1.833	5.0	0.8	1.468
1.858	1.833	5.0	0.8	1.468
1.859	1.833	5.01	0.8	1.468
1.859	1.833	5.01	0.8	1.468
1.859	1.833	5.01	0.8	1.468
1.86	1.833	5.01	0.8	1.469
1.86	1.833	4.99	0.8	1.469
1.86	1.833	5.0	0.8	1.469
1.86	1.833	4.99	0.8	1.469
1.861	1.833	5.01	0.8	1.47
1.861	1.833	5.0	0.8	1.47
1.861	1.833	5.0	0.8	1.47
1.862	1.833	5.01	0.8	1.47
1.862	1.833	5.0	0.8	1.47
1.862	1.833	5.01	0.8	1.471
1.862	1.833	5.01	0.8	1.471
1.863	1.833	5.01	0.8	1.471
1.863	1.833	4.99	0.8	1.471
1.863	1.833	4.99	0.8	1.472
1.863	1.833	5.01	0.8	1.472
1.864	1.833	5.0	0.8	1.472
1.864	1.833	5.0	0.8	1.472
1.864	1.833	5.01	0.8	1.472
1.865	1.833	5.0	0.8	1.473
1.865	1.833	4.99	0.8	1.473
1.865	1.833	5.0	0.8	1.473
1.865	1.833	5.0	0.8	1.473
1.866	1.833	5.01	0.8	1.474
1.866	1.833	5.0	0.8	1.474
1.866	1.833	5.0	0.8	1.474
1.867	1.833	5.0	0.8	1.474
1.867	1.833	5.0	0.8	1.474
1.867	1.833	5.0	0.8	1.475
1.867	1.833	4.99	0.8	1.475
1.868	1.833	5.0	0.8	1.475
1.868	1.833	5.01	0.8	1.475
1.868	1.833	5.01	0.8	1.476
1.869	1.833	5.0	0.8	1.476
1.869	1.833	4.99	0.8	1.476
1.869	1.833	5.01	0.8	1.476
1.869	1.833	5.0	0.8	1.476
1.87	1.833	4.99	0.8	1.477
1.87	1.833	5.0	0.8	1.477
1.87	1.833	5.0	0.8	1.477
1.871	1.833	4.99	0.8	1.477
1.871	1.833	5.0	0.8	1.478
1.871	1.833	5.0	0.8	1.478
1.871	1.833	5.0	0.8	1.478
1.872	1.833	5.0	0.8	1.478
1.872	1.833	5.0	0.8	1.478
1.872	1.833	4.99	0.8	1.479
1.873	1.833	5.0	0.8	1.479
1.873	1.833	5.0	0.8	1.479
1.873	1.833	5.0	0.8	1.479
1.873	1.833	5.0	0.8	1.48
1.874	1.833	5.0	0.8	1.48
1.874	1.85	5.0	0.8	1.48
1.874	1.85	5.0	0.8	1.48
1.874	1.85	5.0	0.8	1.48
1.875	1.85	4.99	0.8	1.481
1.875	1.85	5.01	0.8	1.481
1.875	1.85	4.99	0.8	1.481
1.876	1.85	5.0	0.8	1.481
1.876	1.85	5.0	0.8	1.482
1.876	1.85	5.0	0.8	1.482
1.876	1.85	4.99	0.8	1.482
1.877	1.85	5.0	0.8	1.482
1.877	1.85	4.99	0.8	1.482
1.877	1.85	5.01	0.8	1.483
1.878	1.85	5.01	0.8	1.483
1.878	1.85	5.0	0.8	1.483
1.878	1.85	4.99	0.8	1.483
1.878	1.85	4.99	0.8	1.484
1.879	1.85	4.99	0.8	1.484
1.879	1.85	4.99	0.8	1.484
1.879	1.85	5.0	0.8	1.484
1.879	1.85	5.01	0.8	1.484
1.88	1.85	5.0	0.8	1.485
1.88	1.85	5.0	0.8	1.485
1.88	1.85	5.0	0.8	1.485
1.881	1.85	4.99	0.8	1.485
1.881	1.85	5.0	0.8	1.486
1.881	1.85	4.99	0.8	1.486
1.881	1.85	5.01	0.8	1.486
1.882	1.85	4.99	0.8	1.486
1.882	1.85	5.0	0.8	1.486
1.882	1.85	5.0	0.8	1.487
1.883	1.85	4.99	0.8	1.487
1.883	1.85	5.0	0.8	1.487
1.883	1.85	4.99	0.8	1.487
1.883	1.85	4.99	0.8	1.488
1.884	1.85	5.0	0.8	1.488
1.884	1.85	5.0	0.8	1.488
1.884	1.85	5.0	0.8	1.488
1.884	1.85	4.99	0.8	1.488
1.885	1.85	4.99	0.8	1.489
1.885	1.85	4.99	0.8	1.489
1.885	1.85	5.0	0.8	1.489
1.886	1.85	4.99	0.8	1.489
1.886	1.85	4.99	0.8	1.49
1.886	1.85	4.99	0.8	1.49
1.886	1.85	5.01	0.8	1.49
1.887	1.85	5.0	0.8	1.49
1.887	1.85	4.99	0.8	1.49
1.887	1.85	5.0	0.8	1.491
1.888	1.85	4.99	0.8	1.491
1.888	1.85	4.99	0.8	1.491
1.888	1.85	5.0	0.8	1.491
1.888	1.85	4.99	0.8	1.492
1.889	1.85	4.99	0.8	1.492
1.889	1.85	4.99	0.8	1.492
1.889	1.85	4.99	0.8	1.492
1.89	1.85	5.0	0.8	1.492
1.89	1.85	5.0	0.8	1.493
1.89	1.85	5.0	0.8	1.493
1.89	1.85	5.0	0.8	1.493
1.891	1.867	5.0	0.8	1.493
1.891	1.867	4.99	0.8	1.494
1.891	1.867	5.01	0.8	1.494
1.891	1.867	4.99	0.8	1.494
1.892	1.867	4.99	0.8	1.494
1.892	1.867	4.99	0.8	1.494
1.892	1.867	5.0	0.8	1.495
1.893	1.867	4.99	0.8	1.495
1.893	1.867	5.01	0.8	1.495
1.893	1.867	4.99	0.8	1.495
1.893	1.867	5.0	0.8	1.496
1.894	1.867	4.99	0.8	1.496
1.894	1.867	5.0	0.8	1.496
1.894	1.867	4.99	0.8	1.496
1.895	1.867	5.0	0.8	1.496
1.895	1.867	4.99	0.8	1.497
1.895	1.867	4.99	0.8	1.497
1.895	1.867	5.0	0.8	1.497
1.896	1.867	4.99	0.8	1.497
1.896	1.867	5.0	0.8	1.498
1.896	1.867	4.99	0.8	1.498
1.897	1.867	4.99	0.8	1.498
1.897	1.867	4.99	0.8	1.498
1.897	1.867	4.99	0.8	1.498
1.897	1.867	5.0	0.8	1.499
1.898	1.867	5.0	0.8	1.499
1.898	1.867	4.99	0.8	1.499
1.898	1.867	4.99	0.8	1.499
1.899	1.867	4.99	0.8	1.5
1.899	1.867	4.99	0.8	1.5
1.899	1.867	5.0	0.8	1.5
1.899	1.867	5.0	0.8	1.5
1.9	1.867	4.99	0.8	1.5
1.9	1.867	4.99	0.8	1.501
1.9	1.867	4.99	0.8	1.501
1.901	1.867	4.99	0.8	1.501
1.901	1.867	5.0	0.8	1.501
1.901	1.867	4.99	0.8	1.502
1.901	1.867	4.99	0.8	1.502
1.902	1.867	4.99	0.8	1.502
